Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow IAT Mean,Flow IAT Std,Flow Pkts/s,Attack,src_betweenness,dst_betweenness,src_pagerank,dst_pagerank,src_degree,dst_degree,src_closeness,dst_closeness,src_eigenvector,dst_eigenvector,src_k_core,dst_k_core,src_modularity,dst_modularity
192.168.1.84,10.0.0.84,47178,971,TCP,30227,70,80,3753,2545,3.103529241444653,9.00822588538067,156.33614619922017,Benign,0.7129515127868375,0.8686281035645805,0.15206679117404132,0.3367774466359116,0.8892730213462298,0.32442234383622526,0.4738227490779916,0.46919280066237345,0.11083084205445459,0.6619316736862543,0.11319163643431251,0.38000136359262393,0.26213750391448054,0.6703170410927599
192.168.1.85,10.0.0.85,36269,13,UDP,44703,24,77,2134,436,14.811923414661939,4.457382856054062,724.9348741626169,DoS,0.14869172620050086,0.6726354851807428,0.6745812184063944,0.6186997756636486,0.9068841786196618,0.28180987065385354,0.7482055363588227,0.9024560858057601,0.13744861482699722,0.5679653378329871,0.9903895255661463,0.8006807728433931,0.5377650532150988,0.12680338094475618
192.168.1.86,10.0.0.86,3917,705,TCP,5994,74,97,9265,2284,76.5368678284427,6.792643064377039,524.5514253986759,Benign,0.8289597886551939,0.8845845312898767,0.8169806321630517,0.02116926369888794,0.06547958675004639,0.6655802743041237,0.2985522611166257,0.8505078447521757,0.9350812415796129,0.645405362663176,0.7936216473055061,0.8531265777159172,0.5040388919791494,0.8005466759575126
192.168.1.87,10.0.0.87,61541,78,TCP,405,60,32,156,4837,76.5870828356138,4.484315767955883,563.6899691746625,Benign,0.45390433831666377,0.04440507041320563,0.8504135644627902,0.29377079989060373,0.0793306759956357,0.4518306858881602,0.6576325248110861,0.30406064257879983,0.2981947678161265,0.7450208225150855,0.5277095152831435,0.8050521896402545,0.009469373765464417,0.022249677473070495
192.168.1.88,10.0.0.88,49022,311,TCP,66457,93,57,12369,14208,82.75952257527985,8.050893319841473,56.80342191848837,DoS,0.8003593236935043,0.6590707662696161,0.2002042805824995,0.5141547518923335,0.8563709049253319,0.08851545193322241,0.6516892574211042,0.2614747003256843,0.5821598214679591,0.26170114697451663,0.47237422073331403,0.9501021159159058,0.8092092656655032,0.24770491029576847
192.168.1.89,10.0.0.89,38791,534,TCP,99391,82,32,11686,247,81.13615171564938,4.074411363467355,900.7297713863549,WebAttack,0.21457501663227763,0.88451968893597,0.021454530448883347,0.7679266142455451,0.6543861369273322,0.43803615432334964,0.5414895155428404,0.7177290370919303,0.7594817239214811,0.3785044373950237,0.6123438984974393,0.7412663762747616,0.530097718070508,0.6330414381549134
192.168.1.90,10.0.0.90,32853,398,UDP,80879,24,68,11393,2707,32.307294506954605,4.351699007301805,44.19841723375453,PortScan,0.405670107193571,0.07398624408870902,0.4628880104752554,0.20792837923002316,0.2378035144705043,0.9707233063711853,0.17373208797278372,0.21906118463878244,0.9810060125731073,0.730482986934954,0.7291217466599067,0.08368873486498252,0.20512019975362827,0.29881311389676424
192.168.1.91,10.0.0.91,35162,203,UDP,38629,12,97,12719,14147,49.43907476551631,3.3590533428865976,875.1096524163819,PortScan,0.653828257552623,0.49361385192325735,0.9892955868972019,0.19872011398080436,0.9439037088417315,0.03520750849256127,0.13828756923293595,0.7737427763600305,0.1893264503991371,0.6904283624613834,0.2951508863934964,0.2045163612866704,0.33205733228222456,0.34203806476985166
192.168.1.92,10.0.0.92,52921,887,TCP,20518,61,39,6261,3298,48.01723919481371,3.060232175749822,505.68280551440483,Benign,0.33511437513406905,0.10852932768650214,0.1354817933860729,0.370388495772791,0.6910089384319344,0.2541225238881628,0.07591623619955046,0.10698494668847813,0.34474856769053663,0.0038279788116868385,0.3860159118036358,0.2743238549377415,0.6551781876847591,0.24380582877279122
192.168.1.93,10.0.0.93,60230,447,UDP,18193,60,70,6471,2235,88.09303982992768,0.17589283877213258,254.29232508584138,Benign,0.7767537370057201,0.0269228598718535,0.8634300736320575,0.4619192325735574,0.22827231035571027,0.8484645637569455,0.8361495938264052,0.17175546032147782,0.9276152147901394,0.7447615558176185,0.2675449300920778,0.6769428209773071,0.9258692842992596,0.4427243305854399
192.168.1.94,10.0.0.94,24716,440,TCP,22076,80,17,5862,3546,12.20636862820073,1.2537556474971934,663.189082823464,Benign,0.7290872606258474,0.08654564591772562,0.4654433120788306,0.6337362067150435,0.5430622883626336,0.5236544410828683,0.7148942814565293,0.21153439491570425,0.5240680424502897,0.9888184220780453,0.00308683691191336,0.20403007295506626,0.5742314131343226,0.29348874814955783
192.168.1.95,10.0.0.95,59039,200,UDP,62590,16,61,1068,9144,81.62834019951383,9.979698774220862,879.5657345604519,Benign,0.44295958058426266,0.7296622184884258,0.840992280885848,0.8606878453198614,0.026805445916155968,0.227124449779602,0.0359610416927546,0.4360097252078654,0.9073913767378453,0.4185376453020416,0.052317438530660954,0.6776672063356255,0.6345806273481603,0.17559463885539273
192.168.1.96,10.0.0.96,15746,650,UDP,39689,68,78,3263,10412,33.752284353145775,3.4968877765185233,308.05031308539554,PortScan,0.9024962179641014,0.0707606576662001,0.6632437896404524,0.2669357746379911,0.02615906088344322,0.20220488990277574,0.6216525931779185,0.16705995900188275,0.7339555439916826,0.301711301751419,0.815780235323071,0.33971513357519045,0.18280989313982887,0.5533586086991357
192.168.1.97,10.0.0.97,16664,748,UDP,75825,73,49,2029,8876,5.625555544535637,0.01896574424396391,575.4771856667132,DoS,0.9065071111722877,0.4254789417992949,0.05279105204503021,0.4359572085757063,0.7829809577144102,0.8062750640344484,0.8347024872341172,0.5999771563233468,0.30345922914778,0.20922995129755528,0.6645234471434345,0.3883303349051369,0.9232809606706385,0.5523313146642541
192.168.1.98,10.0.0.98,47878,1020,TCP,11731,59,89,10431,3010,30.492714771037107,7.982465339885449,283.29344565353927,Benign,0.11683929297735585,0.8447571852795875,0.24099877623891153,0.19423080093903877,0.5683369717308526,0.2805491169139166,0.5442012883170868,0.6110203096354562,0.9838549410474615,0.6899760807999843,0.3249334889888592,0.019101026359580553,0.9859924189827842,0.10184323547241458
192.168.1.99,10.0.0.99,26314,509,TCP,71802,95,84,5992,902,35.57919668322524,7.620860263114636,710.6715263499425,DoS,0.23841511411959337,0.05062721771405654,0.607175679085359,0.31128489773185064,0.5041105337123354,0.3957129728958668,0.5991797244811294,0.3464726996276266,0.504528385950346,0.09545988310868092,0.8096858795740197,0.569543409448616,0.7485346142725783,0.7834885180950475
192.168.1.100,10.0.0.100,21819,740,UDP,48324,80,92,12863,11523,20.351321202450887,1.3273930948255919,596.2830209347499,Benign,0.06747903518936127,0.9606092660859606,0.8131488154531111,0.15470045339337846,0.9324831912266986,0.29678097470187914,0.08202080228117725,0.18134292427174914,0.016487154262475934,0.40972101092292446,0.5983437043827157,0.6925444668749237,0.4889268283253845,0.788316902848896
192.168.1.101,10.0.0.101,18637,741,UDP,40606,72,66,6759,6495,11.4188523112261,7.717091028715734,76.29180977677171,Benign,0.4325564969578687,0.3962002018992534,0.6872685723635921,0.6522940759217717,0.9678461465060467,0.6164141675241871,0.5220410662731493,0.6609926789860435,0.8862822035917838,0.4266205632252633,0.7533978137983036,0.81414317895889,0.2630039377451886,0.3485965959019792
192.168.1.102,10.0.0.102,40647,523,TCP,30236,79,78,14403,14636,52.25313200445368,5.006571819636355,273.1863180632989,Benign,0.8242121902358112,0.9933529489268799,0.41641006496936406,0.9320923845091917,0.03322678905988086,0.5787988223147477,0.7939377002904452,0.3256116882565141,0.659789220173592,0.2430462353641457,0.45884165026851553,0.37945662864566987,0.2633539487443247,0.3910103519679069
192.168.1.103,10.0.0.103,24718,23,UDP,45814,21,60,2025,8361,0.7549305916981681,0.9454425673845701,496.7179287347381,Benign,0.8934708320905194,0.7832560034749089,0.3832889658449732,0.07135987496531782,0.24591382651695304,0.009337902019254885,0.16852161839712687,0.6565881036808573,0.06910933717800116,0.11336860918234981,0.20232425292199097,0.5256125475271671,0.8664306557299919,0.14370479842955497
192.168.1.104,10.0.0.104,29775,331,UDP,97843,42,71,1351,11752,57.10194900456123,2.0858927660483695,623.7517368524954,Benign,0.001584261445266244,0.026178647510290087,0.6404768326210155,0.3933790516952268,0.9581284472464071,0.9862574537754589,0.18539204815406451,0.4837179340436112,0.6884742415433567,0.8651287130490647,0.7404363124311282,0.42213292816841086,0.91950589348411,0.32745317066000557
192.168.1.105,10.0.0.105,57207,25,TCP,123,57,67,10887,5494,41.044560009579676,8.239949506190857,434.82158681777605,Benign,0.5410552829920013,0.29041546667369333,0.31175594379209415,0.5799274887131789,0.6972514635492308,0.7549610797948689,0.5253227125399759,0.2673688953943637,0.10877117206503162,0.9108945347330876,0.19157691010909672,0.056585287646882865,0.6467406290627086,0.3601447008618037
192.168.1.106,10.0.0.106,57718,95,TCP,60744,68,65,1684,11868,24.10867997856643,2.424471893571327,813.0313189948562,Benign,0.37087791260261627,0.629040504949443,0.034807693898012415,0.542870678642604,0.6340402042270129,0.6453653752829592,0.997631360438922,0.08386385531055185,0.2625069776251886,0.16910682672440136,0.6878072412112664,0.28489379469727016,0.41074805806239156,0.9353181164006196
192.168.1.107,10.0.0.107,2918,595,UDP,97308,91,13,8501,12487,28.72649364551663,9.107401046747208,918.1325026498242,Benign,0.71148231372825,0.1716073862893963,0.6743492371737481,0.7276667808047409,0.9172913885014068,0.8773893740570697,0.3475284881130384,0.860599095123836,0.6893658860121782,0.5075890897968355,0.21154840465924551,0.3237346690315993,0.07214783778621514,0.8424090318573898
192.168.1.108,10.0.0.108,16778,150,UDP,21848,66,50,2942,1943,21.461086175336558,1.4719428134052182,54.25572186989645,Benign,0.9340084054162795,0.9027655380543852,0.9370521786339451,0.2962728485668029,0.23879464891278723,0.9280502795305368,0.20326128601311044,0.0565942081008497,0.2726272539178006,0.400184728632607,0.08599929753915792,0.06538247528224816,0.6087820302020234,0.33493266043291237
192.168.1.109,10.0.0.109,3097,29,TCP,95796,61,54,10831,12845,20.916080077224564,8.849213479711521,885.14309529683,Benign,0.398520227244358,0.35586095760545033,0.5023519380842267,0.3733953763558544,0.1487857609286629,0.6378136249488908,0.15433247383793436,0.2127437142379518,0.6255453449532197,0.8515978553983605,0.9112924312783758,0.17228754861867068,0.1468188296954568,0.8655133247807734
192.168.1.110,10.0.0.110,43500,696,TCP,83549,82,63,7286,10485,4.765072558711058,9.74961674671805,241.83046218499803,Benign,0.15008066745991244,0.3853571068774473,0.8461418687084918,0.015064118015571837,0.5274747667036311,0.8213328380097008,0.564325731552809,0.45757429582626574,0.07484744045025771,0.4923867092526689,0.865282648348634,0.49774641572339784,0.8832148439673626,0.2270899053191595
192.168.1.111,10.0.0.111,26764,399,TCP,84076,91,29,6289,13287,51.958599140641674,6.424600474262236,48.05033438813527,Benign,0.3328701730191397,0.3629719731893404,0.4855882026673921,0.03334845449002266,0.6086328681606581,0.675240589804699,0.2620899525878527,0.07104806061929037,0.6599342790915712,0.952831160502355,0.9825786781094278,0.44217457792547143,0.22882469633207692,0.42989843284952445
192.168.1.112,10.0.0.112,51343,385,TCP,52678,48,84,14477,11946,20.666901854507735,6.6983635656843665,598.2495041597597,WebAttack,0.24888632554531187,0.39401126179901524,0.2948948308494276,0.16443991804837643,0.5377674095017911,0.6918638344784312,0.6442924698222917,0.8101653242668034,0.8409920455571344,0.44048529391731706,0.760346668929234,0.7948263846953803,0.5745425646341635,0.4140257126757121
192.168.1.113,10.0.0.113,21152,597,TCP,1776,21,41,2729,7088,16.524228310666313,9.18658843249218,886.3703286048091,Benign,0.7214631894008594,0.6636819861018043,0.3800413420757416,0.8265540104475405,0.3304066013182386,0.9483961942903665,0.5028096604006996,0.36476468909094906,0.21376316469892453,0.9312668288005953,0.588735553547778,0.11004171103408222,0.5514634313534494,0.6612221186372599
192.168.1.114,10.0.0.114,37897,875,UDP,51391,65,36,4309,2767,51.28109200210654,0.5544758630124424,522.8083540740339,Benign,0.1590427766030339,0.8113289288246333,0.8794728715092073,0.7614812729963785,0.7990377656904017,0.4065899361447348,0.45283210137704355,0.16985289896005618,0.9200054240503444,0.18038587563007247,0.04254514400414733,0.9968984133442216,0.02862560558065541,0.7293460494014365
192.168.1.115,10.0.0.115,32697,519,TCP,92875,96,54,9367,6325,55.46643947093731,5.435107775439601,289.20535152562326,Benign,0.9928715164664377,0.6220019007926014,0.5699301104065109,0.24675820993025888,0.9564032341876486,0.16642372117985005,0.8534677674399836,0.22652391474204714,0.008772291306496371,0.043981784341962205,0.413947514151205,0.9950838624637441,0.4629635993460699,0.08032037266254322
192.168.1.116,10.0.0.116,37753,229,TCP,67717,69,23,14416,13064,48.423268125844494,9.50835904616906,835.993019710935,Benign,0.42639228452207345,0.014998992554473123,0.046256374031991565,0.5668065493917019,0.9058175554990024,0.8194251829286016,0.3646540494314132,0.024963580374967598,0.4534441616006881,0.4341296597122689,0.1151104154359095,0.678425978830622,0.17208989871572666,0.9738525393578398
192.168.1.117,10.0.0.117,18482,503,TCP,36310,66,54,2849,7989,56.77855040580608,4.331380468547886,632.4884725983387,WebAttack,0.42580239501573425,0.4347665098049328,0.5552675526816623,0.27819314244957016,0.34795544071241535,0.16241617613457904,0.7054172299392452,0.6966394569684751,0.9371686049715265,0.759514875833385,0.28118958702927765,0.9413282801772848,0.655221902138617,0.25671064407953104
192.168.1.118,10.0.0.118,29087,654,TCP,89033,19,8,3454,13618,4.787557625226205,1.7869105501277083,45.37911807080403,DoS,0.19344752787154662,0.6837393816751595,0.06656594551422879,0.2466815219501104,0.4062083081841483,0.19233110550806942,0.6132005820908928,0.701700769067031,0.11164830468460363,0.7096598798360264,0.2780458211536325,0.7489223912492825,0.9380051219514614,0.23091092467528807
192.168.1.119,10.0.0.119,42726,69,UDP,33424,70,18,10095,4583,27.643789574909558,1.2583286789541992,340.5355653048293,Benign,0.7879697226075886,0.3539410629740465,0.06439479317160379,0.09777412996500678,0.15947353136171127,0.9602234919136631,0.45251695574924156,0.4445128522328653,0.5451687075657607,0.7980428663347425,0.5145548101494917,0.7950042298672977,0.6231462982770082,0.004119638341709031
192.168.1.120,10.0.0.120,39212,143,UDP,9602,94,67,3714,3267,97.85011455570628,6.439171037736735,108.4223166825423,Benign,0.4948357197709887,0.7683236116188739,0.19736343299477566,0.4675055157239797,0.6778470522522546,0.9922076818976883,0.07724137517604979,0.5588780188000164,0.5058763110537804,0.7542651662577059,0.7727434436342996,0.5664959892955612,0.8349580320229026,0.5171584969133504
192.168.1.121,10.0.0.121,64606,294,TCP,60275,35,59,12416,13998,70.51608543381865,7.119963723392782,68.96254907654948,Benign,0.12305658804657316,0.9487105338924905,0.13655277291467793,0.29559828055600323,0.5702207694381956,0.8164074145932403,0.4596057678807447,0.7594794507281021,0.6908420506020245,0.7934474342936925,0.7324246435118189,0.8163490685785088,0.2912395475659799,0.1532581725253488
192.168.1.122,10.0.0.122,49585,211,TCP,18114,38,37,1545,14890,21.450460901803318,9.551160270913886,888.6321472527222,WebAttack,0.5150719615834916,0.5568449095280477,0.4952089746704409,0.6623683442934049,0.45201080391590276,0.37501758647784067,0.7724445521923587,0.8121435793621964,0.4037043524332431,0.288329643653499,0.664779599699415,0.3461473771941519,0.6200095755777153,0.4500692080003962
192.168.1.123,10.0.0.123,64759,842,TCP,33203,10,30,10057,9140,85.8467109494058,6.327750730903325,502.51850687507385,WebAttack,0.028615238758050388,0.5722196102058519,0.2394870442709649,0.8566415669457879,0.09480133180479833,0.3039207115792134,0.2777993570048123,0.01648631425018343,0.2176972285371228,0.09979025040421718,0.0798150551750676,0.026778438222178624,0.12428720704443907,0.616866668405269
192.168.1.124,10.0.0.124,16140,238,UDP,69681,34,5,6436,12920,6.475897090867183,6.794815933606425,826.5249403724034,Benign,0.24326514614674888,0.06328794127874504,0.14759969989081834,0.9448927120499934,0.36041850602797865,0.27933771283183706,0.6960690727271577,0.995686486328882,0.7307592100055001,0.7863526654970879,0.6814079930541301,0.26857908702199806,0.10660175796945937,0.021815640580044593
192.168.1.125,10.0.0.125,22367,778,TCP,44499,52,27,4647,13727,56.20495794365968,3.6516776359377134,783.0771367905114,Benign,0.7859455455767794,0.8353710594494483,0.9447346352658835,0.12039995652540281,0.02992001501053787,0.8635353102303056,0.6264058913842429,0.5536955189722175,0.43680084261731766,0.38929441803501297,0.5845532545882189,0.1500865162660996,0.30843518816072646,0.18588416583184209
192.168.1.126,10.0.0.126,31065,322,UDP,6352,45,30,10774,607,69.83198670850372,3.147093996533515,253.1627874468864,DoS,0.4773197063100406,0.8065751317117097,0.5924624507965397,0.5918878002493844,0.17501746233961013,0.9758858087047713,0.24653884782307212,0.34581031845567367,0.12088905544879791,0.463850790032842,0.8543197987231367,0.33884707496544564,0.9266836878148466,0.5620181244532406
192.168.1.127,10.0.0.127,47570,119,UDP,31389,35,12,10278,14037,41.317754303668856,1.4634386437657154,943.8228902843156,DoS,0.7352692548212382,0.33650152858587656,0.9241234977472157,0.22742710945718492,0.004121274150164944,0.7784414052795753,0.676326288455438,0.4973340670183076,0.01803859260028151,0.4940646539203827,0.4229885415971134,0.7995570045703263,0.41658843270924795,0.27192998362175025
192.168.1.128,10.0.0.128,9393,250,UDP,73656,76,40,8716,3621,1.2534555305356725,6.323088569956106,436.5414531790103,Benign,0.2700251417844626,0.3765811575584477,0.3185163993665271,0.34399208911960233,0.8853183234395223,0.8716271789989584,0.153227465660273,0.03485816783766271,0.6797002464595739,0.4342974306801094,0.9605473562722807,0.5288787103074355,0.27339589012303767,0.1721594667459967
192.168.1.129,10.0.0.129,6354,731,TCP,70602,41,92,9072,4380,56.40383591732259,3.7336208318674835,395.0602605327311,Benign,0.15814541059123932,0.13538757219727737,0.37474495296518184,0.17362803144843364,0.2100962938884191,0.7754702265530273,0.1456664582052759,0.4726222815902402,0.9965611073326246,0.829593611447609,0.5315923488368788,0.25866314326412865,0.5821105410563049,0.1403740775190606
192.168.1.130,10.0.0.130,35658,190,UDP,42776,98,17,9543,10192,68.13517795713959,1.404349917293426,2.6280230537688203,Benign,0.29263677919819386,0.49715500666981793,0.2717904665472546,0.26066582634416724,0.23260461473779337,0.7555041812246462,0.7344582696903795,0.6580546559542683,0.5758581375093627,0.6472832335950349,0.4959077310927398,0.04078661462274047,0.8491784057633773,0.27160576170301476
192.168.1.131,10.0.0.131,12059,490,UDP,49871,8,66,6166,8825,57.79000479387591,9.679843043432552,560.3355435357043,Benign,0.3025075900546028,0.38348310069170455,0.009448871331782627,0.33935934542482915,0.8251705973873922,0.8137282151501782,0.33326802232462016,0.33470889090007694,0.3109221789618365,0.7490157426184137,0.22335484048811294,0.9604318127521486,0.9054353984488849,0.04810621091552281
192.168.1.132,10.0.0.132,42872,573,UDP,36974,85,35,5881,8713,79.36308912284865,9.684398234191695,781.417377121364,PortScan,0.7514317936375986,0.6515926839629232,0.22584203054047425,0.9631190787626441,0.2888018998076255,0.6938826531590394,0.13556110863683146,0.4936218117605583,0.8784457853828647,0.5191405577574612,0.32285408677063365,0.7198518999214635,0.7985485043064636,0.5682084565553065
192.168.1.133,10.0.0.133,53341,791,TCP,9111,7,95,2415,9995,41.024422534652096,6.872709247934977,15.462841833165808,Benign,0.9619348700098669,0.8584976463487909,0.18615520374159045,0.28485588743441703,0.5673734901033443,0.4787658026414392,0.12706900916094677,0.10077401170109657,0.12721014315099866,0.45884364005262357,0.15359130236573193,0.6008028967994772,0.323972289501972,0.7637765630982635
192.168.1.134,10.0.0.134,30321,881,UDP,51320,13,45,1816,14265,4.461551971146063,2.71567730820097,10.849411578127889,Benign,0.46049693751757703,0.6220276758316403,0.7213872080937457,0.20617353835724384,0.43482980068816723,0.26444513644777845,0.739137524336096,0.5462961144936664,0.4921268158203973,0.13765766365468401,0.23519324034006928,0.8821546677157878,0.9098969220583184,0.09903065952989154
192.168.1.135,10.0.0.135,39067,364,UDP,59970,57,85,6990,7005,38.39090592149945,2.4116190738553334,298.75950784729525,DoS,0.6970522752056997,0.23860463459556758,0.43618508166437975,0.8013556986800289,0.7474888083515862,0.6236877461514857,0.2627345078153499,0.8401663150899412,0.5316911008110525,0.18089949238090752,0.2972604096429555,0.3456343708025714,0.4761182825977718,0.5906297702779751
192.168.1.136,10.0.0.136,16082,435,UDP,74499,53,33,1830,5061,44.85466556939783,6.016089748975915,471.0343592314082,Benign,0.20696533032996822,0.017740795893020356,0.01903688757292621,0.8444436290673505,0.48382863144655086,0.4007746152955811,0.31841460265507104,0.564914326744348,0.0883275193337224,0.37131707706126416,0.9551627190594387,0.966780492140199,0.9577029557546458,0.8772402551674918
192.168.1.137,10.0.0.137,13920,801,UDP,11906,17,73,4416,10426,74.71089043383347,8.860840935637299,323.91522302120467,WebAttack,0.813388157077101,0.5998029665338758,0.9493892500759575,0.6113002559513528,0.2754307377483416,0.6361697108147868,0.3181174045176386,0.4482434551720482,0.21569024349505173,0.011097960249289218,0.6857432944500482,0.9727081873987395,0.6101938557359589,0.9409984341308396
192.168.1.138,10.0.0.138,6736,556,UDP,26318,6,9,14893,6100,94.19018117435864,8.324826569575794,301.5393289184302,Benign,0.5813478712118043,0.63820434956201,0.582712464873465,0.9335906834393687,0.5942941863131113,0.08057422843588757,0.4733485520852587,0.14436811608491096,0.07305058130274389,0.9343065923755699,0.3515178847731263,0.9414756651274861,0.8260091473174496,0.07912167574373308
192.168.1.139,10.0.0.139,29774,771,UDP,14826,2,28,1770,11627,65.85435730022293,4.480754445432486,178.7998169798513,Benign,0.4210395112719967,0.05604452063616483,0.5142268040123066,0.05640845212419077,0.535118218042906,0.4186256517395821,0.8825361909300242,0.16070604013935263,0.08263051176266267,0.6899779783524336,0.39395116386581397,0.9462743675713872,0.9412786094681845,0.69487058505218
192.168.1.140,10.0.0.140,28781,56,TCP,60468,9,69,6940,11343,31.517516441999323,2.223516192470709,142.89302243347947,Benign,0.6104143728289243,0.8880986554116529,0.8807822650409821,0.0802140432343228,0.08473363881395257,0.5109015043223802,0.7241424832797373,0.29124014006689913,0.1054431394298666,0.8705294275831815,0.1110350822560191,0.8880186154189685,0.17312484208063728,0.4850337601428132
192.168.1.141,10.0.0.141,14584,988,UDP,40829,52,12,9584,13130,5.142368176517585,5.072839091481045,248.77885292145703,Benign,0.7326127833163704,0.3269641424450954,0.8154440306490808,0.9600925891341129,0.8944201055538038,0.8425222378678447,0.07470042379315478,0.5504966275844833,0.7519525024420373,0.9217463433239664,0.1089930095486914,0.13622678099693308,0.6737169026780335,0.1450343663141016
192.168.1.142,10.0.0.142,29581,832,UDP,81874,66,51,8586,14829,85.55739982837983,9.608841357739374,114.31062505302609,Benign,0.5410873122630646,0.5031407850226081,0.6946645537275936,0.6553907354118731,0.2020040868816657,0.6603738130913805,0.5487943623200232,0.2886055689415983,0.897532827468584,0.2780890077577949,0.6545708286878447,0.5416873606279754,0.8365974747159355,0.9108453672193466
192.168.1.143,10.0.0.143,32190,801,TCP,71779,44,69,8555,7818,92.60424649782846,8.729098653870265,794.5227871713483,Benign,0.26429240893605044,0.6551258371597171,0.6631682639965838,0.6446647143789419,0.5113238551409369,0.11167749577117347,0.21278743553934643,0.30729450799152747,0.32340877415741,0.7551461290638042,0.1162959885314836,0.5376802712636813,0.852522593979955,0.2956833564478063
192.168.1.144,10.0.0.144,18017,541,UDP,42066,11,95,11508,6994,37.480130345231196,7.558376493444225,833.4446153031457,DoS,0.14546077132781277,0.3059621760611593,0.6517079562997016,0.7578002969860081,0.4164115321241525,0.9500276854696217,0.9742436723214554,0.38146954776378716,0.5616607300414266,0.6273277779403025,0.4310582332630186,0.4218915940774438,0.998255268489206,0.3218947129645088
192.168.1.145,10.0.0.145,51143,294,TCP,94855,32,18,2133,11634,52.02917127269424,3.698369014616504,170.5815474583149,WebAttack,0.8430958140991047,0.12104135479467426,0.3653176372507585,0.3058077393965104,0.3985287240720077,0.8419255495607001,0.533409040596201,0.24115869742687046,0.3532377962592469,0.6874149378949551,0.06297478589560479,0.10567373787552792,0.07243550707911983,0.6805093793252627
192.168.1.146,10.0.0.146,62038,644,TCP,58855,55,45,14997,4464,83.77298493364799,0.09319247410196851,12.393627523378044,WebAttack,0.7266850297887392,0.9307398368740094,0.40657155296559144,0.30297808664586634,0.6399477911231326,0.1044851711892435,0.6771532449535952,0.7262197516123895,0.0797059182175266,0.11774018639978456,0.4789426328499151,0.8260758812322663,0.09297938864212585,0.8820215282125267
192.168.1.147,10.0.0.147,43093,784,TCP,47833,26,35,806,164,86.90151979326279,7.555387643745989,559.0041809735234,Benign,0.9727273584951174,0.11136844654021705,0.03878876949310783,0.8346172221109173,0.1167708950138413,0.15641419409434254,0.5640453698771485,0.004577798748576778,0.7198162440980345,0.5362781786763666,0.12729422549384817,0.07597095720041191,0.06856419630018806,0.7402747685111791
192.168.1.148,10.0.0.148,36612,47,TCP,51051,2,98,5762,11800,80.88134868797647,6.5382196767086365,560.4092261217826,Benign,0.5450740763277561,0.4993518474866171,0.2956541535514611,0.08108885720641745,0.3151369206730612,0.38350007719218504,0.35055248457989685,0.7556630785692352,0.5183816887545815,0.8344564767444754,0.5052554531110798,0.6478233064659497,0.2564500523306076,0.6880882897273717
192.168.1.149,10.0.0.149,2602,617,UDP,23014,23,43,11665,9020,59.55769612980804,4.708996220809353,737.7885897131985,WebAttack,0.08843878594305798,0.2462613575749567,0.7252336317872407,0.11908629164516871,0.4258266319695799,0.3987378869391983,0.34170296009724865,0.47675034526072935,0.09449117264786577,0.9560811212690099,0.045686284867128335,0.08126029896706399,0.3103651768980096,0.9320247765867774
192.168.1.150,10.0.0.150,32632,216,TCP,88687,57,57,3387,4117,66.45866122968462,6.2875114618788395,288.8117404971951,WebAttack,0.272699291702003,0.8543845532322477,0.38896724846575037,0.27478900822785257,0.00982404774686374,0.8480821739232007,0.06325156626732464,0.9995521811670972,0.43306835813643785,0.9400902514396052,0.9574648416111555,0.5647029984787354,0.12157779524633494,0.8783419349999445
192.168.1.151,10.0.0.151,10859,994,TCP,24745,45,85,5299,3473,34.08817018573389,8.269780683299908,154.88992298587178,Benign,0.24166361146031534,0.3095758162559702,0.9588992974283786,0.42928865354708523,0.44281156007476774,0.9242815729117461,0.6247405054539888,0.4544237865009043,0.7531316381878526,0.5087228459484239,0.05633013578023982,0.9951453417209266,0.20170524979620796,0.579904854032458
192.168.1.152,10.0.0.152,32449,40,UDP,75936,78,22,10221,4451,10.345297664835794,6.229552627739221,406.3629194198939,WebAttack,0.9405222038343735,0.9720205286578691,0.17563788075099374,0.41243283519271723,0.17166873968044905,0.650091495091592,0.7203415054396045,0.06894475184457505,0.8008136839591209,0.4152671170111867,0.16740770893648993,0.6301216917900557,0.48656865737545263,0.7134647107427872
192.168.1.153,10.0.0.153,42664,460,TCP,65309,77,21,6051,13855,70.8793964233517,9.805287135120446,403.68130000683414,PortScan,0.5527601257491908,0.24093212851615364,0.447088704060285,0.5723988690547522,0.09936684188973721,0.9103286706586265,0.2464277847108841,0.06966344586024709,0.44685080987339154,0.1430264484839575,0.5193292376135287,0.2552506889760112,0.8279706525365973,0.5618619974470682
192.168.1.154,10.0.0.154,33717,475,TCP,42922,97,16,12860,13175,85.62879262075715,5.359292519707532,896.9424492064269,Benign,0.45342991666745813,0.32577646959397755,0.36804105951459964,0.18895556905822786,0.10165514548622956,0.5271842781428601,0.444487034811082,0.809038993881915,0.043111901202518066,0.093773133608548,0.2991207853210063,0.9423261383697915,0.676995826052326,0.0033052904132170324
